2000000,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
250,1500
2000000,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
125,1500
2000000,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
80,1500
2000000,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
60,1500
2000000,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
50,1500
2000000,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
43,1500
